loan_id,len,syll,lex,sent,flesch,kincaid,gunning
2997,2334.0,569.0,406.0,20.0,67.79,8.8,10.58
2716,1226.0,318.0,226.0,11.0,67.59,8.9,10.32
5239,672.0,165.0,119.0,7.0,71.14,7.6,9.15
2695,600.0,150.0,99.0,7.0,65.62,7.6,9.28
899,816.0,199.0,154.0,12.0,83.86,4.7,6.94
6536,1416.0,362.0,241.0,14.0,62.48,8.8,9.37
2482,808.0,202.0,138.0,8.0,62.38,8.9,9.53
180,1007.0,246.0,180.0,13.0,74.39,6.3,7.74
1259,188.0,54.0,41.0,3.0,82.95,5.1,5.48
7353,707.0,175.0,127.0,8.0,72.26,7.1,8.88
6792,713.0,172.0,117.0,5.0,56.18,11.2,12.78
7744,751.0,185.0,136.0,9.0,73.07,6.8,10.16
5648,646.0,161.0,114.0,9.0,75.5,5.9,7.89
2778,859.0,222.0,156.0,3.0,35.62,21.2,23.88
3401,1038.0,267.0,176.0,8.0,57.61,10.7,11.3
980,865.0,211.0,167.0,12.0,82.75,5.2,7.72
4440,610.0,151.0,108.0,7.0,72.76,6.9,8.75
6973,820.0,192.0,157.0,7.0,82.58,7.3,10.23
3039,893.0,226.0,157.0,8.0,68.5,8.6,10.9
5131,727.0,180.0,125.0,8.0,72.56,7.0,8.48
5804,993.0,245.0,187.0,10.0,77.87,7.0,9.19
6278,665.0,167.0,129.0,5.0,70.67,9.8,11.56
6475,1038.0,257.0,190.0,12.0,72.36,7.1,9.06
1945,920.0,219.0,161.0,9.0,70.23,7.9,9.4
1721,1027.0,242.0,179.0,11.0,71.85,7.3,8.31
6387,685.0,168.0,122.0,7.0,70.73,7.7,10.24
621,754.0,190.0,137.0,11.0,75.71,5.8,8.21
5830,1502.0,381.0,251.0,12.0,58.72,10.3,11.23
2013,811.0,202.0,147.0,9.0,71.85,7.3,8.15
431,1243.0,305.0,226.0,15.0,81.53,5.6,8.34
7118,955.0,242.0,172.0,8.0,66.57,9.3,11.62
3837,1096.0,272.0,211.0,12.0,78.99,6.6,8.94
817,653.0,162.0,115.0,10.0,76.72,5.4,7.03
115,769.0,187.0,134.0,6.0,65.76,9.6,11.01
5298,368.0,91.0,67.0,5.0,74.79,6.2,6.55
2466,544.0,132.0,100.0,5.0,76.56,7.6,10.0
818,673.0,168.0,123.0,9.0,74.49,6.3,7.43
1754,613.0,155.0,112.0,4.0,59.98,11.8,14.06
5072,188.0,49.0,40.0,3.0,91.82,3.8,5.32
6699,1078.0,268.0,185.0,10.0,69.62,8.1,9.56
5951,746.0,183.0,132.0,8.0,71.65,7.4,9.02
7955,621.0,156.0,106.0,6.0,61.97,9.0,8.97
1811,1162.0,279.0,217.0,13.0,79.9,6.3,8.71
1393,167.0,42.0,31.0,3.0,77.94,4.9,6.7
2395,923.0,236.0,165.0,14.0,76.42,5.5,7.63
1083,141.0,38.0,31.0,3.0,94.86,2.6,4.12
7060,705.0,177.0,121.0,9.0,66.33,7.3,9.0
1501,766.0,199.0,129.0,8.0,63.59,8.4,10.47
6842,793.0,200.0,151.0,6.0,71.28,9.6,11.93
2481,752.0,195.0,151.0,9.0,79.8,6.3,8.57
6615,728.0,182.0,125.0,7.0,61.77,9.1,10.68
6567,787.0,201.0,147.0,11.0,74.79,6.2,6.45
6753,823.0,196.0,139.0,6.0,64.85,10.0,12.45
1519,635.0,156.0,113.0,6.0,69.31,8.3,9.64
5385,917.0,220.0,170.0,9.0,77.67,7.1,8.74
7052,451.0,103.0,80.0,5.0,80.62,6.0,7.9
7548,959.0,233.0,174.0,9.0,77.27,7.3,9.79
6584,785.0,197.0,136.0,9.0,73.07,6.8,8.98
2592,1023.0,245.0,175.0,11.0,72.26,7.1,8.87
5189,749.0,183.0,142.0,10.0,82.44,5.3,6.81
1345,723.0,178.0,138.0,9.0,81.33,5.7,6.99
3023,917.0,233.0,152.0,7.0,57.91,10.6,12.89
2454,1066.0,281.0,195.0,14.0,74.29,6.4,9.25
1663,869.0,221.0,150.0,10.0,64.71,8.0,9.47
1110,175.0,46.0,38.0,3.0,92.42,3.5,5.08
1138,414.0,98.0,81.0,6.0,91.61,3.8,6.88
7607,935.0,224.0,156.0,9.0,70.84,7.7,10.51
2422,820.0,220.0,147.0,8.0,61.26,9.3,10.9
599,1233.0,309.0,246.0,19.0,83.76,4.8,6.46
1058,500.0,130.0,100.0,7.0,82.34,5.3,8.52
1869,618.0,146.0,115.0,7.0,80.21,6.1,7.6
5671,942.0,232.0,154.0,6.0,53.85,12.1,13.14
3257,673.0,161.0,107.0,6.0,61.87,9.1,10.11
4019,474.0,117.0,90.0,5.0,78.59,6.8,8.53
4325,772.0,187.0,149.0,7.0,75.24,8.1,9.33
1405,1196.0,297.0,214.0,12.0,70.33,7.9,9.92
1539,845.0,217.0,159.0,11.0,73.68,6.6,8.06
2673,1537.0,364.0,277.0,19.0,82.04,5.4,7.14
3554,745.0,188.0,139.0,5.0,60.18,11.8,13.42
3468,871.0,225.0,152.0,8.0,60.65,9.5,10.23
5928,944.0,234.0,166.0,12.0,74.39,6.3,8.17
304,1278.0,315.0,226.0,18.0,75.61,5.8,7.34
1157,549.0,136.0,101.0,7.0,82.24,5.4,7.34
7212,1213.0,299.0,223.0,7.0,64.48,12.2,15.45
2961,957.0,237.0,166.0,10.0,71.55,7.4,9.53
7068,716.0,182.0,116.0,7.0,54.63,9.8,10.43
3330,501.0,125.0,90.0,5.0,70.13,8.0,10.31
5059,688.0,165.0,121.0,7.0,70.84,7.7,8.57
1910,1405.0,334.0,256.0,16.0,80.62,6.0,7.81
7795,804.0,201.0,145.0,7.0,67.38,9.0,11.59
5381,984.0,240.0,173.0,10.0,70.84,7.7,9.46
4528,617.0,155.0,109.0,7.0,72.56,7.0,8.81
3049,818.0,213.0,144.0,8.0,61.67,9.1,10.53
7828,753.0,188.0,133.0,9.0,73.37,6.7,9.23
2892,1214.0,301.0,209.0,9.0,64.85,10.0,11.77
3935,1111.0,278.0,194.0,10.0,68.7,8.5,10.85
7761,796.0,197.0,142.0,8.0,70.33,7.9,10.5
3721,742.0,183.0,133.0,8.0,71.55,7.4,9.95
766,486.0,124.0,92.0,7.0,83.56,4.9,8.28
7610,325.0,82.0,56.0,4.0,65.73,7.6,10.6
3171,588.0,146.0,100.0,6.0,62.98,8.6,10.28
1188,149.0,38.0,29.0,3.0,87.01,3.5,5.26
5793,792.0,207.0,139.0,8.0,62.27,8.9,10.41
847,594.0,152.0,109.0,10.0,77.33,5.2,8.4
7601,1034.0,243.0,175.0,11.0,72.26,7.1,8.87
4727,1203.0,286.0,220.0,15.0,81.93,5.5,7.52
1598,1172.0,297.0,219.0,11.0,68.2,8.7,10.15
3681,438.0,110.0,77.0,3.0,62.31,11.0,13.4
6571,802.0,197.0,158.0,11.0,90.7,4.2,7.03
5379,801.0,201.0,147.0,9.0,71.85,7.3,7.88
5548,906.0,214.0,167.0,9.0,77.98,7.0,9.12
772,861.0,217.0,154.0,11.0,74.19,6.4,7.42
5650,551.0,134.0,99.0,7.0,74.08,6.4,8.06
6980,571.0,143.0,100.0,6.0,71.44,7.4,9.08
3341,1220.0,304.0,206.0,10.0,59.03,10.1,11.35
1528,897.0,224.0,166.0,11.0,81.53,5.6,9.17
3608,468.0,116.0,85.0,5.0,71.14,7.6,8.68
7582,1074.0,264.0,182.0,11.0,63.19,8.5,10.34
5749,731.0,189.0,132.0,8.0,71.65,7.4,8.42
2753,1063.0,271.0,171.0,10.0,54.12,10.0,11.28
7745,571.0,143.0,109.0,8.0,83.05,5.1,6.91
6382,783.0,201.0,135.0,7.0,60.35,9.6,11.87
1176,716.0,176.0,132.0,9.0,81.93,5.5,8.61
5416,765.0,196.0,138.0,10.0,74.39,6.3,8.42
1140,548.0,128.0,106.0,8.0,91.82,3.8,6.83
2690,740.0,190.0,131.0,6.0,57.81,10.6,12.38
3076,1218.0,306.0,201.0,7.0,50.8,13.3,14.07
6344,745.0,179.0,126.0,9.0,74.19,6.4,8.14
4081,966.0,241.0,176.0,10.0,70.53,7.8,9.31
6898,546.0,137.0,100.0,6.0,71.44,7.4,9.88
6628,725.0,174.0,122.0,8.0,72.87,6.9,9.73
1036,512.0,126.0,95.0,7.0,83.05,5.1,7.12
3063,712.0,179.0,122.0,6.0,59.33,10.0,11.73
1886,723.0,182.0,123.0,9.0,66.03,7.5,9.06
1547,868.0,223.0,162.0,12.0,74.69,6.2,8.36
961,809.0,207.0,143.0,11.0,75.2,6.0,8.56
7458,739.0,175.0,124.0,10.0,75.81,5.8,7.86
1711,1361.0,332.0,244.0,18.0,74.59,6.2,8.06
2301,577.0,145.0,106.0,5.0,66.88,9.2,10.74
2761,951.0,248.0,171.0,9.0,60.65,9.5,11.11
7736,976.0,242.0,170.0,11.0,72.66,7.0,9.02
79,817.0,200.0,147.0,9.0,71.85,7.3,8.7
5849,871.0,217.0,158.0,7.0,65.46,9.7,12.08
7204,925.0,236.0,149.0,11.0,57.77,8.6,9.7
6483,1178.0,291.0,210.0,13.0,71.95,7.2,9.72
7496,833.0,203.0,147.0,9.0,71.85,7.3,9.51
1993,1735.0,429.0,315.0,20.0,72.36,7.1,8.86
3176,632.0,156.0,105.0,6.0,62.17,8.9,11.19
4592,1232.0,293.0,217.0,14.0,72.66,7.0,8.41
7041,732.0,179.0,132.0,8.0,71.65,7.4,8.72
984,550.0,128.0,101.0,7.0,82.24,5.4,6.95
1088,153.0,41.0,34.0,3.0,93.85,3.0,4.52
6175,501.0,123.0,95.0,5.0,77.57,7.2,10.13
4373,617.0,151.0,112.0,6.0,77.87,7.0,9.98
1510,552.0,138.0,105.0,6.0,79.09,6.6,7.76
5018,185.0,51.0,41.0,3.0,91.41,3.9,5.48
1490,1053.0,265.0,187.0,9.0,67.28,9.0,12.17
1604,740.0,180.0,136.0,10.0,83.05,5.1,7.79
2444,1218.0,288.0,209.0,12.0,70.73,7.7,9.64
2620,1239.0,315.0,219.0,13.0,71.34,7.5,9.83
6588,432.0,102.0,77.0,5.0,81.22,5.8,7.2
3873,744.0,186.0,144.0,9.0,80.62,6.0,7.79
6817,679.0,172.0,115.0,6.0,60.45,9.6,10.11
4123,735.0,179.0,133.0,8.0,80.01,6.2,9.05
4013,732.0,191.0,133.0,8.0,71.55,7.4,9.35
5209,600.0,150.0,109.0,7.0,72.56,7.0,8.81
3851,1052.0,264.0,186.0,12.0,72.66,7.0,9.64
1391,618.0,155.0,113.0,8.0,74.08,6.4,8.83
2575,1014.0,248.0,159.0,10.0,55.34,9.5,10.13
4107,642.0,158.0,123.0,8.0,81.22,5.8,6.81
5251,316.0,81.0,64.0,5.0,83.86,4.7,5.75
2621,943.0,236.0,153.0,10.0,64.41,8.1,9.52
7042,812.0,209.0,139.0,8.0,62.27,8.9,11.28
1304,899.0,215.0,168.0,10.0,79.8,6.3,8.62
4025,1106.0,270.0,214.0,13.0,80.11,6.2,7.72
3611,372.0,87.0,67.0,5.0,83.25,5.0,6.55
2663,962.0,243.0,177.0,12.0,73.37,6.7,8.41
7542,568.0,140.0,109.0,6.0,78.38,6.8,8.75
518,268.0,71.0,54.0,3.0,78.59,6.8,8.68
7043,645.0,164.0,118.0,7.0,71.24,7.5,10.15
7356,484.0,117.0,88.0,4.0,74.53,8.3,10.62
7804,845.0,212.0,152.0,7.0,66.37,9.4,11.31
392,874.0,213.0,164.0,9.0,78.38,6.8,8.99
7426,871.0,215.0,146.0,11.0,66.44,7.3,8.88
7503,803.0,203.0,128.0,8.0,55.24,9.5,11.09
6482,787.0,197.0,138.0,6.0,65.05,9.9,11.52
928,195.0,55.0,40.0,3.0,74.9,6.1,7.32
5853,872.0,223.0,154.0,9.0,71.04,7.6,9.44
791,182.0,49.0,38.0,3.0,83.96,4.7,6.13
5779,745.0,189.0,139.0,8.0,70.73,7.7,9.84
587,886.0,219.0,159.0,9.0,70.43,7.8,9.34
7003,488.0,125.0,81.0,5.0,63.49,8.4,10.43
835,801.0,204.0,141.0,10.0,74.08,6.4,10.18
2657,587.0,148.0,107.0,5.0,66.67,9.3,10.8
5405,1131.0,273.0,196.0,9.0,66.27,9.4,11.17
2532,1242.0,304.0,222.0,12.0,69.62,8.1,10.64
1716,1772.0,428.0,314.0,22.0,73.88,6.5,7.89
422,1048.0,260.0,204.0,15.0,83.05,5.1,6.42
7076,676.0,162.0,113.0,7.0,72.05,7.2,8.21
2896,1172.0,307.0,193.0,7.0,43.46,14.1,16.22
7106,766.0,191.0,131.0,8.0,63.29,8.5,9.0
888,196.0,51.0,41.0,3.0,91.41,3.9,6.46
7427,676.0,168.0,112.0,5.0,57.2,10.8,13.25
2717,969.0,228.0,170.0,12.0,82.44,5.3,8.27
200,1003.0,254.0,187.0,12.0,72.56,7.0,7.74
2131,2587.0,650.0,478.0,22.0,66.37,9.4,10.52
5104,1721.0,422.0,294.0,18.0,71.85,7.3,9.38
290,711.0,178.0,134.0,8.0,79.8,6.3,9.11
5903,744.0,178.0,138.0,9.0,81.33,5.7,8.73
6108,965.0,244.0,173.0,12.0,73.78,6.5,9.0
7335,672.0,165.0,126.0,8.0,80.82,5.9,8.54
7279,543.0,132.0,94.0,4.0,64.54,10.1,11.1
6569,1645.0,416.0,275.0,16.0,62.48,8.8,10.66
854,904.0,227.0,155.0,15.0,69.48,6.1,9.02
1439,894.0,210.0,161.0,11.0,82.04,5.4,7.83
6494,874.0,218.0,155.0,10.0,72.66,7.0,8.52
2413,467.0,125.0,81.0,4.0,59.33,10.0,11.08
5807,864.0,211.0,153.0,6.0,62.51,10.9,12.81
3838,1164.0,287.0,213.0,11.0,77.16,7.3,10.01
3759,725.0,179.0,126.0,10.0,75.61,5.8,7.26
7961,1316.0,322.0,244.0,11.0,74.32,8.4,10.52
1523,1023.0,264.0,189.0,10.0,69.21,8.3,9.68
3551,434.0,113.0,78.0,4.0,68.6,8.5,11.9
3344,1054.0,264.0,179.0,10.0,61.77,9.1,9.62
3527,499.0,123.0,90.0,6.0,73.17,6.8,8.22
1481,1774.0,442.0,297.0,14.0,58.42,10.4,11.85
4634,751.0,189.0,133.0,10.0,74.9,6.1,7.43
2085,1012.0,249.0,173.0,9.0,68.91,8.4,9.53
7288,879.0,225.0,165.0,11.0,73.17,6.8,8.18
6262,679.0,174.0,113.0,7.0,63.59,8.4,10.69
7825,1041.0,265.0,177.0,9.0,59.94,9.8,11.95
6650,493.0,124.0,86.0,6.0,73.88,6.5,9.91
6152,958.0,232.0,175.0,7.0,71.48,9.5,12.74
2492,474.0,119.0,81.0,4.0,59.33,10.0,11.58
3343,1247.0,310.0,199.0,9.0,49.04,11.9,13.06
605,560.0,138.0,102.0,9.0,76.93,5.3,6.48
4367,1123.0,285.0,204.0,12.0,71.14,7.6,9.74
675,1337.0,336.0,247.0,18.0,74.49,6.3,8.56
3224,714.0,181.0,117.0,8.0,65.12,7.8,9.94
6273,643.0,174.0,117.0,7.0,62.98,8.6,9.42
916,722.0,174.0,130.0,15.0,88.02,3.1,5.94
6846,546.0,131.0,97.0,4.0,63.73,10.4,11.78
7645,538.0,132.0,103.0,7.0,81.93,5.5,8.21
2677,820.0,213.0,140.0,5.0,51.52,13.0,14.91
4239,579.0,148.0,110.0,8.0,82.85,5.1,7.34
573,1030.0,249.0,179.0,13.0,74.39,6.3,7.31
6851,480.0,117.0,85.0,5.0,71.14,7.6,10.09
2996,1956.0,488.0,359.0,18.0,68.2,8.7,10.19
7627,845.0,208.0,160.0,10.0,80.62,6.0,7.15
3193,635.0,156.0,109.0,6.0,69.92,8.0,9.85
6195,645.0,164.0,114.0,8.0,73.88,6.5,8.88
680,1117.0,289.0,200.0,13.0,72.76,6.9,9.76
4893,973.0,230.0,168.0,11.0,72.87,6.9,8.98
878,1239.0,287.0,223.0,16.0,82.75,5.2,6.82
7853,1445.0,355.0,289.0,20.0,90.6,4.2,7.18
3937,1212.0,293.0,215.0,10.0,66.57,9.3,10.27
1506,948.0,237.0,175.0,9.0,68.7,8.5,9.59
6268,957.0,252.0,168.0,11.0,64.41,8.1,8.74
5337,518.0,132.0,91.0,6.0,64.51,8.0,9.6
1052,1049.0,267.0,189.0,13.0,73.68,6.6,7.7
678,681.0,175.0,123.0,7.0,70.53,7.8,9.32
1258,216.0,59.0,45.0,3.0,81.63,5.6,6.89
2945,603.0,152.0,99.0,5.0,59.84,9.8,11.96
5249,459.0,116.0,87.0,6.0,82.14,5.4,7.64
6017,1007.0,263.0,165.0,7.0,47.52,12.5,14.77
777,1272.0,318.0,227.0,14.0,71.95,7.2,9.65
7232,858.0,217.0,153.0,8.0,69.01,8.4,11.3
5027,1777.0,443.0,308.0,18.0,71.04,7.6,9.7
153,1382.0,341.0,249.0,12.0,67.28,9.0,10.41
1438,788.0,188.0,146.0,12.0,84.47,4.5,7.07
5656,536.0,131.0,96.0,6.0,72.16,7.2,8.48
1311,602.0,148.0,109.0,9.0,76.11,5.6,6.31
5375,1000.0,251.0,199.0,13.0,81.33,5.7,7.53
6940,458.0,118.0,72.0,4.0,53.21,10.3,11.64
2910,2366.0,580.0,419.0,24.0,70.63,7.8,9.58
1616,1524.0,376.0,260.0,14.0,69.52,8.2,11.29
4131,845.0,216.0,154.0,9.0,71.04,7.6,9.7
5682,1034.0,259.0,199.0,13.0,81.33,5.7,7.73
5432,469.0,114.0,82.0,5.0,71.75,7.3,7.54
3073,769.0,186.0,128.0,7.0,61.36,9.2,10.45
3061,697.0,187.0,123.0,7.0,62.07,9.0,10.29
2460,743.0,189.0,132.0,11.0,76.22,5.6,8.13
1727,1069.0,275.0,194.0,11.0,70.53,7.8,9.1
3107,518.0,132.0,89.0,5.0,61.87,9.1,10.72
6600,596.0,150.0,100.0,6.0,62.98,8.6,9.48
1464,838.0,209.0,157.0,7.0,74.12,8.5,11.25
4443,807.0,195.0,148.0,12.0,84.37,4.5,6.54
6991,2490.0,636.0,420.0,21.0,59.64,9.9,11.52
3364,1425.0,359.0,232.0,10.0,56.39,11.2,13.25
4647,985.0,231.0,196.0,8.0,80.45,8.1,10.41
2005,819.0,195.0,154.0,10.0,81.22,5.8,8.5
1121,999.0,249.0,180.0,14.0,75.3,6.0,8.49
625,544.0,130.0,95.0,8.0,76.32,5.6,6.87
4954,271.0,70.0,49.0,6.0,80.07,4.1,5.73
7255,1113.0,271.0,186.0,8.0,56.29,11.2,11.69
2653,710.0,172.0,134.0,8.0,79.8,6.3,7.32
527,283.0,75.0,51.0,4.0,66.94,7.1,8.26
2959,1171.0,297.0,212.0,16.0,74.9,6.1,7.77
3346,1255.0,317.0,212.0,12.0,61.97,9.0,9.72
1001,939.0,232.0,174.0,11.0,80.82,5.9,8.85
6858,851.0,213.0,156.0,8.0,68.6,8.5,10.11
6345,784.0,198.0,144.0,12.0,76.22,5.6,7.02
775,1060.0,265.0,181.0,12.0,64.61,8.0,9.58
7059,1250.0,313.0,221.0,10.0,65.96,9.5,10.65
487,2025.0,504.0,371.0,17.0,66.27,9.4,10.34
5567,892.0,232.0,153.0,10.0,64.41,8.1,9.26
1132,454.0,109.0,81.0,7.0,85.08,4.3,6.62
1289,818.0,194.0,148.0,9.0,80.21,6.1,8.45
184,1319.0,324.0,243.0,12.0,76.25,7.7,10.1
4276,541.0,136.0,101.0,7.0,82.24,5.4,7.74
1643,790.0,199.0,154.0,8.0,77.27,7.3,9.8
3028,806.0,201.0,131.0,6.0,57.81,10.6,12.38
7655,944.0,230.0,163.0,8.0,67.69,8.9,11.6
2817,693.0,179.0,120.0,4.0,49.49,13.8,14.0
6311,625.0,159.0,106.0,9.0,67.96,6.7,8.49
136,1065.0,279.0,188.0,13.0,65.22,7.8,9.42
1396,610.0,151.0,115.0,6.0,77.37,7.2,10.81
1164,833.0,204.0,154.0,9.0,79.5,6.4,8.4
3622,557.0,143.0,99.0,6.0,71.65,7.4,10.24
77,799.0,203.0,142.0,9.0,72.36,7.1,9.7
5963,1140.0,278.0,200.0,9.0,65.86,9.6,11.28
4556,836.0,215.0,151.0,8.0,69.21,8.3,10.74
2938,738.0,194.0,121.0,6.0,50.97,11.2,13.04
2368,1189.0,287.0,221.0,12.0,78.18,6.9,9.17
4984,2.0,1.0,1.0,1.0,121.22,-3.5,0.4
6316,793.0,191.0,146.0,10.0,82.04,5.4,7.21
893,1049.0,265.0,193.0,12.0,72.05,7.2,9.13
1350,487.0,121.0,97.0,7.0,91.21,4.0,7.21
688,697.0,175.0,124.0,11.0,76.93,5.3,6.78
5127,936.0,230.0,171.0,10.0,79.5,6.4,8.24
121,929.0,234.0,172.0,11.0,72.56,7.0,8.8
2228,1095.0,283.0,186.0,12.0,64.2,8.2,10.29
3821,924.0,223.0,167.0,9.0,77.98,7.0,10.31
659,565.0,149.0,107.0,8.0,74.79,6.2,7.23
5169,152.0,39.0,27.0,3.0,79.26,4.4,6.56
1632,825.0,203.0,151.0,9.0,79.8,6.3,9.9
4341,450.0,113.0,88.0,5.0,78.99,6.6,7.95
479,962.0,234.0,183.0,13.0,82.54,5.2,7.39
6143,1148.0,279.0,203.0,6.0,54.09,14.1,15.69
6799,797.0,196.0,136.0,6.0,65.35,9.8,10.84
6398,809.0,198.0,143.0,9.0,72.26,7.1,10.0
7175,899.0,216.0,153.0,9.0,71.14,7.6,9.94
6379,447.0,108.0,81.0,4.0,76.25,7.7,9.6
1318,701.0,181.0,129.0,12.0,77.43,5.1,6.49
2065,1305.0,320.0,237.0,9.0,61.7,11.2,12.04
5459,795.0,204.0,140.0,8.0,62.17,8.9,9.86
1432,1057.0,260.0,197.0,9.0,74.63,8.3,10.99
1583,1008.0,247.0,189.0,11.0,79.4,6.5,9.0
2580,1067.0,260.0,188.0,9.0,67.18,9.1,10.49
723,1252.0,303.0,226.0,15.0,81.53,5.6,8.16
2574,894.0,219.0,156.0,9.0,70.84,7.7,9.23
2637,910.0,228.0,156.0,13.0,67.76,6.8,7.88
6114,661.0,167.0,120.0,5.0,64.04,10.3,12.6
1068,1066.0,263.0,192.0,12.0,72.16,7.2,8.9
3953,807.0,204.0,141.0,9.0,72.46,7.1,9.4
2327,802.0,207.0,137.0,8.0,62.58,8.8,11.22
5255,601.0,155.0,111.0,6.0,69.62,8.1,10.64
6543,774.0,194.0,136.0,6.0,65.35,9.8,12.61
6258,748.0,198.0,130.0,7.0,61.06,9.4,11.44
4335,322.0,82.0,59.0,4.0,73.37,6.7,7.95
6601,607.0,154.0,106.0,5.0,58.42,10.4,11.12
83,1111.0,296.0,199.0,10.0,59.74,9.9,10.77
6538,675.0,167.0,119.0,11.0,77.43,5.1,6.34
5678,705.0,178.0,127.0,6.0,66.88,9.2,10.37
2292,726.0,185.0,137.0,12.0,76.82,5.4,6.9
7641,1122.0,286.0,208.0,13.0,72.16,7.2,8.13
4167,1185.0,290.0,201.0,11.0,69.82,8.1,10.31
6206,1142.0,291.0,208.0,10.0,67.28,9.0,10.44
6540,694.0,171.0,125.0,9.0,74.29,6.4,7.16
7231,975.0,241.0,181.0,10.0,78.48,6.8,9.45
7097,921.0,233.0,154.0,6.0,53.85,12.1,12.1
6639,972.0,236.0,161.0,10.0,63.59,8.4,9.42
5031,1006.0,255.0,182.0,12.0,72.97,6.9,9.38
1236,395.0,102.0,76.0,6.0,83.96,4.7,7.71
2081,750.0,177.0,132.0,9.0,81.93,5.5,8.61
4264,1043.0,262.0,186.0,12.0,72.66,7.0,8.78
473,806.0,209.0,147.0,10.0,73.47,6.7,8.6
7797,922.0,237.0,159.0,7.0,56.89,11.0,12.1
503,847.0,219.0,152.0,9.0,71.24,7.5,9.92
666,1716.0,436.0,308.0,18.0,71.04,7.6,9.05
5085,1008.0,253.0,176.0,11.0,72.16,7.2,9.35
5815,1310.0,330.0,241.0,12.0,67.99,8.8,10.2
370,895.0,226.0,165.0,9.0,69.82,8.1,9.74
5681,915.0,225.0,166.0,11.0,73.07,6.8,8.93
1447,944.0,235.0,176.0,9.0,76.96,7.4,9.66
6938,909.0,232.0,160.0,10.0,63.7,8.4,8.9
3637,350.0,85.0,63.0,3.0,75.54,7.9,10.94
5626,762.0,189.0,139.0,10.0,74.29,6.4,7.29
4776,1522.0,398.0,253.0,12.0,50.06,11.5,12.23
7047,897.0,219.0,160.0,8.0,68.1,8.7,9.5
4520,397.0,99.0,71.0,3.0,64.34,10.2,10.04
2864,717.0,187.0,124.0,7.0,61.97,9.0,11.27
1384,581.0,147.0,108.0,7.0,72.76,6.9,8.38
5071,182.0,42.0,35.0,3.0,93.44,3.1,5.82
759,526.0,141.0,103.0,7.0,73.47,6.7,7.43
840,835.0,208.0,145.0,11.0,75.0,6.1,8.59
6903,733.0,177.0,125.0,6.0,67.28,9.0,10.24
6629,1455.0,355.0,270.0,12.0,74.02,8.5,10.78
784,999.0,254.0,179.0,11.0,71.85,7.3,9.43
1809,1028.0,254.0,187.0,9.0,67.28,9.0,9.82
933,162.0,48.0,35.0,3.0,76.52,5.5,5.82
1398,1071.0,274.0,193.0,11.0,70.63,7.8,10.11
91,1856.0,474.0,340.0,18.0,69.21,8.3,9.21
1299,694.0,170.0,130.0,8.0,80.31,6.1,8.98
6081,1113.0,269.0,208.0,8.0,70.47,9.9,10.98
152,2523.0,648.0,464.0,24.0,68.81,8.5,9.53
2806,618.0,154.0,113.0,4.0,59.67,12.0,12.74
1280,979.0,241.0,183.0,13.0,82.54,5.2,8.04
5028,1063.0,254.0,182.0,8.0,65.25,9.8,11.98
6763,631.0,152.0,106.0,6.0,70.43,7.8,10.48
1467,1092.0,272.0,191.0,12.0,72.26,7.1,9.92
7560,704.0,163.0,123.0,8.0,81.22,5.8,8.44
7219,611.0,153.0,108.0,8.0,74.69,6.2,8.73
7873,865.0,218.0,143.0,9.0,63.8,8.3,11.12
7284,314.0,71.0,53.0,2.0,69.96,10.1,12.86
6004,279.0,77.0,48.0,4.0,59.3,8.0,11.47
3308,580.0,156.0,91.0,6.0,47.59,10.4,12.67
1264,187.0,54.0,40.0,3.0,74.9,6.1,5.32
5486,8.0,2.0,1.0,1.0,36.62,8.4,0.4
2851,700.0,180.0,115.0,9.0,58.48,8.3,10.34
2923,608.0,157.0,109.0,6.0,69.92,8.0,8.75
7318,1063.0,276.0,184.0,10.0,61.26,9.3,10.62
7439,1211.0,290.0,211.0,11.0,68.91,8.4,10.33
2793,716.0,181.0,127.0,9.0,74.08,6.4,7.84
4177,783.0,198.0,148.0,9.0,80.21,6.1,8.45
1429,617.0,154.0,114.0,8.0,73.88,6.5,7.47
7669,651.0,160.0,114.0,6.0,69.11,8.3,10.06
7136,713.0,178.0,127.0,6.0,66.88,9.2,11.0
130,939.0,220.0,175.0,10.0,79.09,6.6,8.6
7851,988.0,239.0,176.0,12.0,73.47,6.7,8.61
3237,1416.0,356.0,235.0,9.0,53.44,12.3,14.35
1247,185.0,51.0,38.0,3.0,83.96,4.7,6.13
4584,601.0,148.0,113.0,8.0,82.54,5.2,7.06
5644,580.0,150.0,98.0,8.0,67.45,6.9,8.19
3581,414.0,107.0,75.0,4.0,69.31,8.3,11.79
4062,670.0,167.0,122.0,8.0,72.87,6.9,9.4
1051,859.0,209.0,166.0,13.0,83.86,4.7,6.81
6884,1280.0,316.0,229.0,10.0,65.15,9.9,11.61
6582,786.0,194.0,135.0,8.0,71.24,7.5,10.61
6844,1191.0,299.0,218.0,12.0,69.92,8.0,9.85
5207,859.0,213.0,163.0,8.0,76.15,7.7,9.39
2178,979.0,251.0,175.0,6.0,58.76,12.3,13.97
98,1143.0,284.0,210.0,13.0,71.95,7.2,9.53
7272,1175.0,288.0,204.0,10.0,67.69,8.9,10.51
1863,618.0,157.0,109.0,7.0,72.56,7.0,9.18
6193,1029.0,250.0,189.0,9.0,75.54,7.9,10.3
5918,495.0,125.0,84.0,4.0,58.62,10.3,11.73
3105,674.0,178.0,113.0,7.0,55.13,9.6,9.98
